index	audio	video	response
792	2_00191.wav	2_00191.mp4	집의 누수를 확인하고 싶으시면 수도사업소에 누수탐지서비스를 신청하시면 됩니다.
793	2_00192.wav	2_00192.mp4	대형 건축물을 소유하고 있거나 관리를 하고 계시는 분은수도법 관련 교육을  오 년마다 한 번씩 여덟 시간의 교육을 받으셔야 합니다.
794	2_00193.wav	2_00193.mp4	하수도원인자부담금이란 것은 오염된 하수의 원인을 제공하는 자가 정화처리비용을 부담하는 것이라고 생각하시면 됩니다.
795	2_00194.wav	2_00194.mp4	아리수의 수질 검사는 총 백오십오 항목으로 더블유에이치오 의 기준 이상으로 철저하게 분석을 하고 있습니다.
796	2_00195.wav	2_00195.mp4	계량기의 검침을 통해서 수도요금을 부과해야하는데 부득이하게 수도요금을 인정하는 경우를 인정조정이라고 합니다.
797	2_00196.wav	2_00196.mp4	영하 오 도 이하일  경우 수도 계량기의 동파가 발생하기 시작됩니다.
798	2_00197.wav	2_00197.mp4	수도계량기함을 헌옷 같은 것으로 따뜻하게 채우고 뚜껑을 비닐 등으로 부착해서 찬 공기를 막아 동파를 보호하면 됩니다.
799	2_00198.wav	2_00198.mp4	수돗물이 붉은 수돗물이 나오다 다시 맑은 수돗물이 나오는 이유는 내부 수도배관이 오래되었을 경우 현상입니다.
800	2_00199.wav	2_00199.mp4	일 세제곱 미터 당 이천이십일 년 사백삼십 원 이천이십이 년 오백원 이천이십삼 년 오백팔십 원 으로 인상 됩니다 
801	2_00200.wav	2_00200.mp4	수도 계량기를 찾아보시면 위에 천백십일 이라고 쓰여있는곳에 떠있는 숫자 수치를 말씀 해주세요.
802	2_00201.wav	2_00201.mp4	아리수 수질검사는 구체적으로 잔류염소세균의 안정성여부 측정, 철과구리를 넣어 색을보고 측정기계를 이용하는 검사를 합니다.
803	2_00202.wav	2_00202.mp4	수질 검사 소요 시간은 십오 분 에서 이십 분정도 소요됩니다.
804	2_00203.wav	2_00203.mp4	아리수는 냉장고에 넣어 차게 드시면 더 맛있게 드실 수 있습니다.
805	2_00204.wav	2_00204.mp4	수압이 너무 세다면 수압을 조절하는 벨브를 조금 잠궈보시는것도 방법입니다.
806	2_00205.wav	2_00205.mp4	현재 동파로 인해 계량기 교체 민원이 급증하여 교체에 일 에서 이 일정도 소요되십니다.
807	2_00206.wav	2_00206.mp4	정수처분예고 고지서는 수도요금을 납부하지 아니한 자에 사전 정수처분예고 고지서를 발송됩니다.
808	2_00207.wav	2_00207.mp4	서울시수도조례 제 사십사 조 일 항에 의거 과태료가 부과되십니다,
809	2_00208.wav	2_00208.mp4	정수처분 해제신청은 정수처분 사유가 소멸하면 서면 또는 전화로 접수가 됩십니다.
810	2_00209.wav	2_00209.mp4	수도요금 전자고지는 서면으로 송달할 요금고지서나 자동납부 청구서에 대하여 전자식으로 고시하는 것을 말합니다.
811	2_00210.wav	2_00210.mp4	계량기 위치를 바꾸려면 관할 수도사업소에 수도계량기 이설접수하시면 되겠습니다.
812	2_00211.wav	2_00211.mp4	이설공사는 신청인이 인근 공사업체를 선정하여 직접 이설을 시행할 수도 있고 수도사업소에 이설공차를 요청할 수 도 있겠습니다.
813	2_00212.wav	2_00212.mp4	사업소에 신고없이 무단이설하는 행위는 불법으로 간주하여 과태료가 부과되겠습니다.
814	2_00213.wav	2_00213.mp4	수도계량기 검정은 당해 수용가 연평균 사용량보다 격감한 계량기도 감소원인이 불분명하여 수도사업소장의 직권에 의하여 계량기 검정시험을 시행하는 직권검정 되겠습니다.
815	2_00214.wav	2_00214.mp4	누수지점을 찾지 못할 때 상하수도사업소 연락하면 담당직원이 현장을 방문하여 누수되는 지점을 찾아 드리겠습니다.
816	2_00215.wav	2_00215.mp4	수도요금고지서 받는 주소도 변경은 다산콜센터 일이공 또는 관할 수도사업소로 전화하시면 되겠습니다.
817	2_00216.wav	2_00216.mp4	수도요금 연체금일할계산제도는 연체시, 월 단위로 부과되는 가산금과 달리 연체한 일수만큼 계산해서 부과하는 제도입니다.
818	2_00217.wav	2_00217.mp4	수도요금 납부기한 경과 후 납부 시 연체일수에 따라 계산되어 수도요금 가산금이 발생되겠습니다.
819	2_00218.wav	2_00218.mp4	다음 납기 고지일자까지는 연체일수만 적용되므로 다음 납기에 수도요금을 납부해주시면 되겠습니다.
820	2_00219.wav	2_00219.mp4	단수는 주변 수도관 공사나 수도요금이 체납된 경우에 발생되겠습니다.
821	2_00220.wav	2_00220.mp4	수도 계량기 철거를 신청하시고 일 에서 이 일내로 방문드립니다.
822	2_00221.wav	2_00221.mp4	화장실에서 냄새가 너무 많이 나면 일단 실내 환기 및 물기제거, 락스 등을 세제를 활용하여 세균을 제거해보시길 권유해드립니다.
823	2_00222.wav	2_00222.mp4	영업용도와 가정용도를 같이 사용할 경우에는 요금이 높은 업종으로 적용되어 요금 부담이 될 수 있습니다.
824	2_00223.wav	2_00223.mp4	수도를 가정용과 영업용 같이 쓸때수전분리 공사를 신청하여 계량기를 각각 사용하시는 게 요금 경감 효과가 있습니다. 
825	2_00224.wav	2_00224.mp4	수도요금을 한달에 한번씩 내는 것은 두 달에 한 번 요금을 낼 경우 금액이 과다하여 부담으로 작용하는 것을 방지하기 위한 제도입니다. 
826	2_00225.wav	2_00225.mp4	급수 중지 시키면 기본요금과 구경별 정액요금을 징수하지 않습니다. 
827	2_00226.wav	2_00226.mp4	급수 정지 신청은 관할 상수도 사업본부에 하시면 됩니다. 
828	2_00227.wav	2_00227.mp4	급수 정지 신청 승인 처리기한은 이 일 정도 소요됩니다. 
829	2_00228.wav	2_00228.mp4	급수 정시 신청을 위해 준비해야 할 서류는 급수 중지 신청서를 작성하셔서 제출하시면 됩니다. 
830	2_00229.wav	2_00229.mp4	급수 중지 기간은 일 년 이내로 정하고 있습니다. 
831	2_00230.wav	2_00230.mp4	급수 중지 기간은 정당한 사유가 있는 경우 신청하여 기간 연장을 할 수 있습니다. 
832	2_00231.wav	2_00231.mp4	수도 개전할 때 수수료가 발생합니다.
833	2_00232.wav	2_00232.mp4	날씨의 변화로 하수구에 기온이나 기압의 변화가 생기면서 역풍이 발생하여 악취가 더 심해질 수 있습니다. 
834	2_00233.wav	2_00233.mp4	하수도 트랩은 하수도 냄새를 방지하기 위한 장치입니다. 
835	2_00234.wav	2_00234.mp4	물을 안쓰는데도 계량기가 돌아가는면 누수가 의심됩니다. 
836	2_00235.wav	2_00235.mp4	물을 사용하지 않을 경우 계량기가 멈춰있어야 정상 작동되는 겁니다.
837	2_00236.wav	2_00236.mp4	직결 급수 공사 비용은 무료입니다. 
838	2_00237.wav	2_00237.mp4	소형물탱크 철거비용과 직결급수 전환 비용은 모두 서울시에서 부담합니다. 
839	2_00238.wav	2_00238.mp4	상하수도요금의 요금업종은 네 개 업종 즉 가정용, 공공용, 일반용, 욕탕용이 있습니다.
840	2_00239.wav	2_00239.mp4	가정용 수도요금 감면항목은 복지개별요금 감면, 독립유공자 감면, 다자녀 하수도 감면, 자가검침 감면, 전자고지 감면이 있습니다.
841	2_00240.wav	2_00240.mp4	직결급수는 건물물탱크를 없애고 바로 물을 공급하는 방식을 말합니다.
842	2_00241.wav	2_00241.mp4	물탱크는 수돗물 공급이 원활하지 않을 때 단독·다가구·다세대 주택 등에서 수돗물을 저장하여 원활하게 사용할 수 있도록 설치했었습니다.
843	2_00242.wav	2_00242.mp4	직결급수를 하는 이유는 직결급수는 저수조를 사용하지 않음으로써 저수조 유지보수 절감, 펌프 전력사용량 감소 등 유지관리 비용이 절감됩니다. 
844	2_00243.wav	2_00243.mp4	서울 아리수 공급경로는 취수장 송수 지역배수지 공원의 경로를 통해 공급됩니다.
845	2_00244.wav	2_00244.mp4	고객님 고지서에 있는 가상계좌로 다른 사람 이름으로 송금하셔도 됩니다.
846	2_00245.wav	2_00245.mp4	저수조 급수구역은 저수조 체류시간이 길어질 경우 염소 수치가 감소하여 미생물 등이 증식하게 되어 수돗물에서 비린내가 발생할수 있습니다.
847	2_00246.wav	2_00246.mp4	수도인입관 구경과 옥내배관의 구경이 거주세대수에 비해 너무적거나 아연도강관 등의 내부에 녹이 많이 발생하여 관경이 협소해 진경우 물이 적게 나올수 있습니다.
848	2_00247.wav	2_00247.mp4	구경확대공사는 가구수 또는 건물의 면적에 비해 적은 용량의 계량기를 사용하시면 신청하실수 있습니다.
849	2_00248.wav	2_00248.mp4	거래하는 은행에 방문하시거나 해당 수도사업소에  방문하셔서 수도요금 자동납부 해지 신청하시면 됩니다.
